base_price,discounted_price,product_name,category,brand,description
"2,42","1,83",Sarrasin décortiqué - 500g,sans-gluten,par Priméal,"Prix au kilo : 3,66€/kgLe sarrasin décortiqué est naturellement sans gluten. Ingrédients : Sarrasin décortiqué* * Ingrédient issu d'agriculture biologiqueValeurs nutritionnelles (pour 100g) : Valeur énergétique : 1436 kJ soit 339 kcal, Protéines : 11.3 g, Glucides : 64.0 g dont sucres 0.8g, Lipides : 3.0 g dont saturés"
"3,30","2,53",Bols Aubergines Façon Moussaka Et Agneau Francais (dès 8 mois) - 2x200g,sans-gluten,par Babybio,"Prix au kilo : 6,35€/kgMoussaka d’Agneau aux aubergines agrémentée de thym et de parmesan. Dès 8 mois. Ingrédients issus de l'agriculture biologique. Contenance : 2 x 200g.Ingrédients : Légumes 73% (carottes des Landes , aubergines de Provence 14%, purée de tomates d'Italie 11%, oignons d'Espagne ), lait écrémé , viand"
"5,10","3,82",Chocolat noir 70% à la fleur de sel de Guérande sans gluten - 100g,sans-gluten,par Ikalia,"Prix au kilo : 38,25€/kgUn chocolat noir à la fleur de sel pas comme les autres. Vegan, sans gluten, équitable, fabriqué en France et... délicieux. Quand vous dégustez ce classique, vous vous engagez pour Ikalia, un producteur qui respecte la Terre et les Hommes et qui met la barre haute concernant la qualité de son ca"
"3,30","2,40",Bols Bonne Nuit Tendresse De Petits Légumes Et Riz (dès 12 mois) - 2x200g,sans-gluten,par Babybio,"Prix au kilo : 6€/kg2 bols ""Bonne nuit"" Tendresse de petits légumes riz, pour les enfants de 12 mois et +. 2 x 200 gr.Ingrédients : Légumes 64% (carottes des Landes 27%, poivrons d'Espagne 10%, potimarrons de la Drôme 10%, panais du Val de Loire 9%, oignons d'Espagne ), eau de cuisson, riz d'Italie 7%, huiles végétales"
"5,10","3,82",Chocolat noir Vegan 70% au sucre de fleur de coco - 100g,sans-gluten,par Ikalia,"Prix au kilo : 38,25€/kgUn chocolat noir vraiment pas comme les autres. En remplaçant le sucre de canne traditionnel par du sucre de fleur de coco, Ikalia a élaboré un délicieux chocolat à l'indice glycémique particulièrement bas. Et bien sûr, comme tous les chocolats Ikalia, il est issu du commerce équitable ! Ingrédi"
"1,00","0,81",Bioflan Café - 2x4g,sans-gluten,par Natali,"Prix au kilo : 82€/kgBio-flan saveur Cafe 2X1/4L Bio. Le bio flan permet de faire un entremet avec du lait ou du jus de soja. Non sucrées, à base d'agar-agar, les recettes de nos entremets s'adaptent pour toutes les personnes, tous les régimes et tous les goûts. Ils permettent d'allier plaisir et bienfaits : une délici"
"13,50","10,78",Gel hydratant 98% Aloé Véra bio équitable - 250ml,vegan,par Pur'Aloé,Ce gel permet une hydratation en profondeur de la peau et va donc lutter ainsi contre son vieillissement en éliminant les cellules mortes qui bouchent les pores de la peau et l'empêche de respirer.
"5,19","3,87",Macarons Amandes 38 % sans Gluten - 140g,sans-gluten,par Biscuiterie de Provence,"Prix au kilo : 27,64€/kg Les Macarons moelleux aux amandes BIO sont des délicieux biscuits, à déguster au dessert ou à l'heure du thé ou du café ! Sachet de 140g. Sans Gluten, sans lait.Ingrédients : Sucre de canne , amandes 38%, blancs d'oeufs , miel 3%, poudre de vanille BourbonValeurs nutritionelles ajoutées très bi"
"1,00","0,81",Bioflan Citron - 2x4g,sans-gluten,par Natali,"Prix au kilo : 117,14€/kgBio-flan saveur citron 2x1/4L Bio. Préparation en poudre pour faire soi-même des entremets citron avec du lait ou du jus végétal comme le jus de soja, jus d'avoine... Le BIO-FLAN est garanti sans adjonction de sucre, sans gluten et sans matière d’origine animale. Vous pouvez choisir vous-même l"
"8,50","5,95",Eponge De Konjac - 30g,vegan,par Lamazuna,"Quoi de mieux pour arriver au zéro déchet dans la salle de bain qu'une éponge 100% naturelle, vegan et que l'on peut jeter au compost ? L'éponge de Konjac est fabriquée à partir de racine de konjac en poudre et d'eau, c'est tout !"
"7,30","5,12",Brosse à dent écolo rechargeable medium - Framboise,vegan,par Lamazuna,Une brosse à dent zéro déchet ? Lamazuna l'a fait. Cette-ci a été conçu pour réduire au maximum l'impact sur l'environnement : le manche est fabriqué à partir de dérivés de ricin et de bioplastique et la tête est rechargeable et recyclable
"7,40","6,06",200g de Noix du Brésil en vrac,vegan,par Les Accents du Soleil,"Prix au kilo : 30,3€/kgLa Noix du Brésil vient originairement d’Amazonie où elle y poussaient naturellement. Elle a d'abord été découverte par les nombreuses tribus amazoniennes qui appréciait ses qualités nutritives. Aujourd'hui la noix d'Amazonie est plebiscitée, 500 ans plus atrd, pour ces mêmes qualités qui en font"
"5,19","4,19",Chili veggie 100% France - 670g,vegan,par ProSain,"Prix au kilo : 6,25€/kgRecette née de la fusion de la cuisine mexicaine et texane, légèrement relevée. Plat complet végétarien à base de légumes et de protéines de soja. Haricots rouges cultivés en France. Soja cultivé en France.Ingrédients : Tomate* 25%( pulpe *, concentré*), eau, haricots rouges réhydratés* 11%, cour"
"7,30","5,12",Brosse à dent écolo rechargeable medium - Sapin,vegan,par Lamazuna,Une brosse à dent zéro déchet ? Lamazuna l'a fait. Cette-ci a été conçu pour réduire au maximum l'impact sur l'environnement : le manche est fabriqué à partir de dérivés de ricin et de bioplastique et la tête est rechargeable et recyclable
"3,99","2,89",Penne au quinoa sans gluten - 250g,vegan,par Ma Vie Sans Gluten,"Prix au kilo : 11,56€/kg Des penne pas comme les autres à base de farine de riz et de quinoa. Ces pâtes sont très goutteuses et vont vous réconcilier avec les produits sans gluten. A consommer chaud accompagné d'huile d’olive, d’une noix de beurre, en gratin ou encore froid en salade. Attention, la cuisson des pâtes sa"
"6,40","5,20",200g de Noix de cajou grillée et salées en vrac,vegan,par Les Accents du Soleil,"Prix au kilo : 26€/kgCes noix de Cajou biologiques proviennent d'un producteur vietnamien respectant la cultivation traditionnelle de la noix. Une fois le fruit mur, il est seché au soleil pendant 2 jours, afin d’adoucir la coque avant de la casser et de recueillir la noix de cajou. Une fois séchées, le procédé traditi"
"9,90","6,95",Recharge 3 têtes de brosse à dents - Souple,vegan,par Lamazuna,Une brosse à dent zéro déchet ? Lamazuna l'a fait. Cette-ci a été conçu pour réduire au maximum l'impact sur l'environnement : le manche est fabriqué à partir de dérivés de ricin et de bioplastique et la tête est rechargeable et recyclable
"7,30","5,12",Brosse à dent écolo rechargeable souple - Jaune,vegan,par Lamazuna,Une brosse à dent zéro déchet ? Lamazuna l'a fait. Cette-ci a été conçu pour réduire au maximum l'impact sur l'environnement : le manche est fabriqué à partir de dérivés de ricin et de bioplastique et la tête est rechargeable et recyclable
"4,30","3,14",Tomates demi séchées en bocal - 190g,vegan,par Biorganica Nuova,"Prix au kilo : 16,53€/kgLes tomates semi séchées sont conservés dans un mélange d'huile. Produit travaillé à partir de matière première fraîche, récoltée dans les champs et travaillé après seulement 8 heures pour donner une saveur fraîche et intense.Ingrédients : Tomates semi séchées*, huile de graines de tournesol*, h"
"4,09","2,95",Couscous Du Soleil sans Gluten - 275g,vegan,par Ma Vie Sans Gluten,"Prix au kilo : 10,73€/kgLe Couscous du soleil Bio de Ma vie sans gluten est un savoureux plat oriental sain et ensoleillé. Le couscous est un plat typique berbère marocain, riche d'ingrédients sains, sans gluten et délicieux. A base de semoule de maïs, de riz blanc, de tomates, carottes, épices, cannelle, clous de giro"
"5,98","3,24",200g d'amandes mondées en vrac,vegan,par Les Accents du Soleil,"Prix affiché pour 200g en vrac. Prix au kilo : 16,2€/kg Pourquoi on aime les amandes mondées en vrac Les mêmes que les amandes en vrac mais sans la robe. Très prisées des sportifs, l'amande est une véritable source d'énergie ! Vous pourrez aussi l'utiliser pour vos desserts. Riches en acides gras mono-insaturés, les am"
"11,99","8,86",Gel Lavant hypoallergénique PH Neutre sans parfum - 1L,vegan,par Coslys,"Prix au litre : 8,9€/litreLe Gel Lavant Universel de Coslys, a un format économique et très pratique grâce à sa pompe et son format de 1L. Sa formule universelle permet de l'utiliser pour le corps, le visage, les cheveux et les mains. Testé dermatologiquement, ce gel respecte les peaux les plus fragiles. Il convient à "
"1,00","0,81",Bioflan Framboise - 2x4g,vegan,par Natali,"Prix au kilo : 102,5€/kgPréparation Bioflan en poudre pour entremets non sucrés saveur Framboise. 2 Sachets 1/4 Litre.Ingrédients : Amidon de maïs , arôme naturel , gélifiants: carraghénane, agar-agarValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 1316/315 ; Matières grasses : 0,1g ; Glucides : 76,8g ; Protéine"
"2,90","2,40",Couscous marocain - 300g,vegan,par Priméal,"Prix au kilo : 8€/kgDécouvrez ce plat traditionnel et original avec le Couscous Marocain 300g ! A consommer de préférence chaud, seul ou en accompagnement. Sachet de 300g. Parfumé en épices et aromates, ce couscous apporte toutes les saveurs et les couleurs de l’orient dans votre assiette. Composé de semoule de blé com"
"5,30","3,87",Pesto basilic vegan - 180g,vegan,par LaSelva,"Prix au kilo : 21,51€/kgPour les amoureux du basilic et de l'Italie, régalez-vous avec ce délicieux pesto vegan. Sans parmigiano mais avec un maximum de goût, plus de 60% de basilic et plus de 20% de pignons de pins, ce pesto en a fait chavirer plus d'unIngrédients : Basilic*60%, huile d’olive vierge extra*33%, pignons"
"1,79","1,26",Disques ovales à démaquiller au Coton bio - x50,vegan,par Douce Nature,"Prix unitaire : 0,03€/unité Pourquoi on aime A COMPLETER A COMPLETER A COMPLETER A COMPLETER A COMPLETER A COMPLETERComposition : 100 % coton textile Biologique Pourquoi on aime A COMPLETER A COMPLETER A COMPLETER"
"3,89","2,82",Minestrone toscana - 500g,vegan,par Autour Du Riz,"Prix au kilo : 5,64€/kgSoupe régionale italienne, la minestrone alla toscana est un classique qui contient un mélange de riz et légumineuses tous issus de l'agriculture biologique. Le riz complet italien est l'ingrédient phare de cette recette de minestroni purement italienne. 1 sachet pour 8 portions. Recette 100% ita"
"8,49","6,80",Farine de châtaigne - 500g,vegan,par Priméal,"Prix au kilo : 13,6€/kg Une farine sans gluten, obtenue à partir de châtaignes française bio solidaires. Priméal a sélectionné les meilleures châtaignes biologiques de France pour réaliser cette farine. Elle est obtenue à partie de variétés locales parfaitement triées et séchées sur clèdes au feu de bois (mais non fumé"
"1,75","1,36",Graine De Lin Brun - France - 250g,vegan,par Priméal,"Prix au kilo : 5,44€/kgGraines de Lin Brun - Origine France - Sachet de 250 g.Ingrédients : Graines de lin brun Valeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 2056/492 ; Matières grasses : 34g ; Glucides : 34,2g ; Protéines : 19,5g ;"
"5,49","3,91",Seitan (protéine de blé) - 250g,vegan,par Lima,"Prix au kilo : 15,64€/kgSeitan (protéine de blé) LIMA 100 % bio. Spécialité à consommer en remplacement d'une viande. Bocal 250 g.Ingrédients : Eau, Gluten , Farine de froment T65 , Shoyu (Soja , Froment ,Eau, A.oryzae), Oignon , Poivre noir , Ail , GingembreValeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 633/1"
"5,69","4,10",Crème hydratante au beurre de karité et amande - 150ml,vegan,par Lavera,"Prix au kilo : 27,3€/kg Soin hydratant doux et non compliqué pour le soin quotidien de la peau La crème riche hydrate intensément la peau sèche, la protège et lui confère une sensation particulièrement douce et souple.Ingrédients : Water (Aqua), Glycine Soja (Soybean) Oil*, Alcohol*, Glycerin, Butyrospermum Parkii (She"
"5,50","4,38",Dentifrice à l'Aloé Véra bio équitable - 75ml,vegan,par Pur'Aloé,"L’Aloe Vera est un puissant astringent (produit qui produit une crispation des muqueuses). Il permet de resserrer le tissu gingival, de se débarrasser des cellules mortes et de stimuler la circulation du sang dans les gencives."
"17,15","13,30",Liquide Vaisselle Citron Aloe Véra - 5L,vegan,par Ecover,"Prix au litre : 2,8€/L5L - Au citron et à l'aloé véraingrédients : Eau, Laurylsulfate de sodium, Alkyl polyglycoside C10-16, Chlorure de sodium, Acide citrique, Parfum, Limonène, Hydrolysat de protéines, Extrait d'Aloe barbadensis, Citral, 2-bromo-2-nitropropane-1,3-diol.Valeur pH: 4,5"
"2,29","1,80",Boisson au riz et cacao biologique - 1L,vegan,par The Bridge,"Cette boisson de riz enrichie en calcium est un excellent substitut au lait de vache ou de soja, sans cholestérol et 100% biologique."
"4,39","2,88",Terre de Sommières - 350g,vegan,par Ecodoo,"La Terre de Sommières, c'est le remède de grand-mère que peu de gens connaissent mais qui peut vous sauver un canapé ou un costume. Très facile à utiliser, totalement écologique et surtout très respectueuse des surfaces fragiles."
"3,89","2,97",Sésame grillé complet - 500g,vegan,par Markal,"Prix au kilo : 5,95€/kg Avec leur agréable goût de noisette, les graines de sésame complet grillé Markal peuvent se glisser dans de multiples préparations sous forme de purée ""tahin"" pour assaisonner les sauces, salades, plats et desserts, sur les pains, les biscuits et confiseries.Sésame Complet - Origine Paraguay - S"
"2,49","1,90",12 Lingettes intimes 100% Coton Bio,vegan,par Natracare,"Prix unitaire : 0,2€ par unité Paquet de 12 lingettes intimes en Coton Bio, de la marque Natracare. Douces et testées dermatologiquement, elles sont spécialement conçues pour que les femmes puissent les utiliser dans le cadre de leur hygiène intime quotidienne, notamment pendant les règles ; elles sont particulièrement"
"2,99","2,34",Twibio fourrés aux Fraises - 150g,vegan,par Le Moulin du Pivert,"Prix au kilo : 15,67€/kgTwibio fourrés aux Fraises. Riches en fruits, pauvres en lipides. 6 sachets fraîcheur individuels. Garantis sans OGM, sans huile de palme. Poids : 150g.Ingrédients : Fourrage fruit 40% (purée de pomme , sucre de canne non raffiné , sirop de blé , purée de fraises 20%, jus de citron concentré , a"
"11,49","7,95",Déodorant naturel en Stick Rose-vanille - 92g,vegan,par Schmidts,"Prix au kg : 86,4€/kg Pourquoi on aime le déodorant en stick Schmidt's senteur Rose-Vanille Le déodorant naturel vraiment efficace est enfin là ! Avec son parfum Rose-Vanille chic et féminin, ces ingrédients 100% naturels et son format stick recyclable et pratique, il va être le nouveau meilleur allié de votre geste fr"
"3,89","2,81",Mezzi Rigatoni multicéréales sans gluten - 500g,vegan,par Ma Vie Sans Gluten,"Prix au kilo : 5,63€/kg De beaux Rigatoni pour égayer vos pâtes bien garnies de sauce ou vos gratins familiaux. Le tout sans gluten mais avec 5 farines de céréales différentes : du maïs, du riz blanc et complet, du sarrasin ainsi que du quinoa pour un goût incomparable. Ravira les petits et les grands ! Attention, la c"
"4,50","3,15",Oriculi - Cure oreille Zero Dechet,vegan,par Lamazuna,"Avec lui, vous allez remplacer des centaines de coton-tiges qui auraient fini dans les décharges ou avalés par les tortues ! Au Japon et en Chine, il est déjà utilisé depuis des siècles par toute la population."
"5,99","4,44",Lessive Laine et Linge Délicat Lavande - 1L,vegan,par Ecover,"Prix au litre : 4,44€/LPrend soin tout en douceur de votre linge délicat. Senteurs de champs de lavande de la Provence.Ingrédients: Aqua, Alcohol denat.,C12-14 PARETH-12, Sodium lauryl sulfate, Sodium citrate,Potassium oleate, Sodium chloride, Lauryl glucoside, Parfum, Limonene, Citric acid, Linalool."
"2,30","1,74",Graine De Lin Doré - France - 250g,vegan,par Priméal,"Prix au kilo : 7€/kgGraines de Lin Doré - Origine France - Sachet de 250 g.Ingrédients : Graines de lin doré Valeurs nutritionnelles (pour 100g) : Energie (kJ/Kcal) 2056/492 ; Matières grasses : 34g ; Glucides : 34,2g ; Protéines : 19,5g ;"
"9,90","6,95",Recharge 3 têtes de brosse à dents - Moyen,vegan,par Lamazuna,Une brosse à dent zéro déchet ? Lamazuna l'a fait. Cette-ci a été conçu pour réduire au maximum l'impact sur l'environnement : le manche est fabriqué à partir de dérivés de ricin et de bioplastique et la tête est rechargeable et recyclable
"8,40","5,90",Dentifrice solide à la menthe poivrée - 20g,vegan,par Lamazuna,"Lamazuna et le zéro déchet, ça ne rigole pas. Ici, en plus du dentifrice solide qui permet d'économiser les horribles tubes dommageables pour l'environnement, le bâtonnet est lui-même compostable. La boîte en carton est également biodégradable."
"1,70","1,29",Coquillettes demi-complètes 100% France - 500g,vegan,par Priméal,"Prix au kilo : 2,59€/kg De La Fourche à l'assiette ces pâtes sont bien françaises. Ça commence par la récolte du blé dur qui est récolté en Camargue et dans le sud-ouest par un groupement d’agriculteurs et de coopératives pour pérenniser un modèle alternatif de production. Ensuite, le plus ancien fabricant de semoule, "
